"INF06_01","INF06_02","INF06_03","INF24_01","INF24_02","INF24_03","INF48_01","INF48_02","INF48_03","CON06_01","CON06_02","CON06_03","CON24_01","CON24_02","CON24_03","CON48_01","CON48_02","CON48_03"
191,0,0,0,168,0,379,0,217,0,0,0,0,0,249,0,127,243
0,323,323,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0
0,134,134,0,0,0,0,0,0,151,0,0,36,59,0,162,0,0
33,0,0,18,23,0,23,0,35,17,32,32,43,94,101,14,100,30
202,303,303,418,29,269,204,243,710,267,269,269,753,471,1523,0,548,848
0,0,0,69,119,0,0,0,0,0,0,0,150,303,137,0,70,0
1678,0,0,229,0,0,0,0,0,0,220,220,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,0,0,0,119,0,0,0,0
0,0,0,117,123,128,95,0,0,0,0,0,109,0,0,91,0,0
193,0,0,119,110,0,0,0,100,0,0,0,123,801,180,52,155,308
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
32628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,994,994,1491,1640,1516,1147,1134,991,714,1035,1035,1678,1746,951,1632,2018,2035
134,309,309,0,28,76,0,0,395,327,154,154,140,404,422,385,164,113
0,0,0,28,155,0,0,0,0,0,0,0,121,99,105,0,140,141
0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
0,6502,6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
327,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0
1036,14211,14211,9306,5105,1182,9745,781,949,9013,735,735,12540,12377,1073,1030,9451,904
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,7,0,0,11,3,3,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
18521,88,88,0,0,0,232,43,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0
0,0,0,22,0,0,2302,0,8,0,0,0,0,0,0,0,0,0
0,182,182,0,185,0,190,0,0,0,181,181,0,0,361,209,0,340
33,0,0,70,50,0,0,0,0,0,0,0,57,59,0,0,74,69
185,183,183,409,370,297,225,0,272,184,247,247,328,3988,355,245,442,197
0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,165,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,235,170,98,71,47,0,102,0,0,0,45,306,193,156,151
0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,0,0,0
0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,646,0,0,0,356,303,326,222,222,0,428,658,598,332,0
727,0,0,140,493,605,573,24,0,371,115,115,0,994,133,207,0,0
109,172,172,133,0,0,0,0,179,0,251,251,0,0,102,310,262,0
90,164,164,0,0,0,0,0,70,0,0,0,0,0,49,0,0,102
591,1219,1219,982,772,910,752,1076,1200,967,1045,1045,1049,510,942,760,632,862
572,538,538,777,479,535,930,0,750,194,421,421,454,385,421,0,507,0
0,0,0,6,0,0,0,175,0,0,3,3,3,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,280,0,0,125,0,252,0,0,0,0,142,0,0,107,161
0,335,335,0,0,0,0,250,0,108,300,300,128,0,46,0,144,123
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,417,0,0
2634,3124,3124,3806,1464,0,0,6196,6285,3758,0,0,968,1821,3529,0,2775,0
0,683,683,153,0,0,498,741,500,0,0,0,0,0,0,361,703,158
335,357,357,76,285,163,0,280,420,0,0,0,661,5271,253,0,522,165
9,16,16,0,4021,0,0,11,0,0,0,0,10,17,0,0,0,0
0,0,0,38,0,0,0,0,0,5,0,0,0,0,0,0,0,329
108,147,147,0,3,0,0,0,81,0,0,0,52,56,49,0,0,0
46,0,0,61,0,0,0,0,0,0,0,0,56,0,0,0,63,55
198,475,475,201,0,483,0,540,176,0,214,214,272,0,417,0,0,0
0,5,5,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0
0,0,0,0,0,95,0,0,0,0,111,111,0,0,284,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
407,250,250,0,0,320,173,239,0,0,156,156,58,0,165,0,363,0
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,61,0,0,0,0,0,0,0,73,0,57,61,0,0
555,637,637,0,555,0,0,0,344,113,0,0,0,0,0,0,225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,246,0
511,400,400,200,162,0,0,0,271,195,453,453,0,0,0,390,453,214
0,0,0,0,143,0,0,63,0,0,0,0,140,0,0,144,101,62
138,165,165,93,95,128,97,0,0,0,0,0,127,0,0,117,0,0
0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,326,203,309,0,0,0
0,0,0,90,0,66,0,0,0,0,0,0,0,0,0,0,0,0
172,3128,3128,217,242,283,173,184,227,174,174,174,274,250,254,339,257,312
0,183,183,145,157,0,144,207,0,123,154,154,127,0,0,0,0,0
0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,266,266,0,0,280,0,260,0,0,0,0,285,283,0,0,311,457
0,445,445,0,651,442,470,0,700,271,113,113,603,132,350,0,653,350
0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0
604,307,307,874,1186,339,725,373,964,828,853,853,486,989,700,445,801,374
0,155,155,1157,0,1129,1437,873,289,914,1040,1040,0,1382,513,218,1420,1167
76,34,34,262,196,0,141,120,542,99,157,157,109,354,0,0,174,0
279,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,41,41,0,0,42,33,0,0
0,75,75,326,233,182,0,0,0,0,0,0,0,0,203,176,466,415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0
0,91,91,44,174,138,155,339,159,0,0,0,107,0,120,169,40,0
822,601,601,564,98,435,92,2097,506,458,748,748,225,3,707,0,254,230
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0
0,382,382,0,0,0,0,332,290,0,0,0,276,0,0,287,0,218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0
0,0,0,0,15,0,12,0,0,13,12,12,0,0,0,0,15,0
45,0,0,0,190,0,0,0,0,0,155,155,0,294,158,0,292,0
0,0,0,0,0,0,0,0,0,0,0,0,4321,0,0,0,0,0
94,0,0,0,8386,0,59,0,2053,0,87,87,0,7572,0,94,88,107
0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
0,0,0,325,0,0,396,350,84,0,236,236,0,53,321,0,285,285
126,38,38,0,204,0,0,199,611,0,131,131,530,658,154,783,0,24
131,309,309,0,0,189,330,0,17,288,275,275,170,184,227,0,0,0
0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,171,171,0,2493,0,0,0,0
3853,0,0,3130,3564,0,0,7239,0,7432,0,0,0,6860,975,6295,0,3796
66,50,50,0,0,0,52,54,58,0,0,0,0,0,0,37,0,0
84,97,97,150,59,82,136,117,128,0,287,287,0,0,175,104,110,164
0,0,0,95,0,0,0,0,0,0,23,23,15,59,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
49,0,0,44,0,146,41,43,17,0,52,52,511,0,0,122,386,140
0,0,0,385,331,89,538,132,405,0,0,0,271,434,340,110,428,489
0,0,0,0,0,0,0,0,0,85,77,77,0,0,0,0,0,0
90,0,0,0,0,0,49,0,0,0,0,0,0,58,0,137,0,43
100,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,308,308,0,434,0,0,0,303,0,0,0,0,0,438,330,628,1110
0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,91,0,0,0,0,0,28,0,0,0,0,0,0,0,0
1328,703,703,1254,781,1018,1133,856,1311,1713,682,682,382,848,949,1342,638,817
238,0,0,175,0,106,236,0,229,0,0,0,0,329,0,0,0,385
0,433,433,0,0,239,0,0,0,129,0,0,279,0,0,177,93,0
121,63,63,57,0,0,65,0,50,77,145,145,56,0,40,38,40,75
0,0,0,0,131,161,0,0,0,147,0,0,0,150,8720,0,0,0
0,0,0,103,0,26,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,60,0,0,0,0,0,0,60,60,0,0,0,67,0,0
0,0,0,0,0,0,0,0,114,0,94,94,0,115,0,0,0,123
0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
0,0,0,0,117,0,0,0,0,0,0,0,86,0,0,90,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,141,0,0,64,0,0,0,49,49,42,0,0,171,0,0
10825,15023,15023,0,8444,6929,12221,5769,14176,18044,16074,16074,0,4952,8187,8180,11135,7639
0,0,0,0,0,0,755,0,0,0,0,0,0,522,669,0,0,0
0,407,407,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0
0,381,381,0,584,0,0,425,0,161,292,292,662,515,566,502,0,0
1354,2778,2778,1343,2501,56,2096,3423,1992,249,2631,2631,4042,2451,6218,249,2670,1674
0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,3848,3848,7337,2411,2653,4031,3898,688,5106,5253,5253,5068,3627,1139,4628,3736,4412
4704,0,0,82,7946,5015,6098,12229,8120,0,4933,4933,0,84,517,14010,5675,6760
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
300,326,326,222,255,321,190,281,241,570,276,276,285,322,310,544,351,339
158,132,132,0,0,159,0,0,0,0,0,0,202,0,0,155,180,0
5069,4913,4913,3866,2739,4545,6382,7108,4776,3379,56141,56141,3921,4266,3909,3451,2796,4257
90,103,103,143,163,157,0,0,67,0,107,107,164,168,64,114,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
793,0,0,0,0,0,0,0,0,1231,0,0,733,0,0,0,0,0
0,274,274,0,108,110,259,280,226,387,345,345,0,176,113,238,0,0
0,0,0,110,0,0,0,157,0,0,143,143,0,0,0,0,0,0
501,353,353,500,106,220,253,96,351,215,63,63,364,628,420,466,473,473
0,84,84,57,0,0,0,69,0,60,0,0,0,0,0,0,0,0
0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
126,155,155,140,180,0,147,129,0,104,29,29,0,4256,156,0,184,228
0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,129,0,0,0,0,0,0,53,0,0,0,0
0,0,0,0,0,0,58,0,64,0,0,0,59,150,0,0,279,0
0,39,39,0,0,0,40,0,46,0,40,40,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,252,252,299,171,0,0,156,0,0,0,0,0,212,0,0,0,0
0,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,0,1131,972,949,0,0,0,392,0,0,0,1014,937,0,305,959
0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,204,214,251,131,146,85,43,0,0,192,78,109,94,188,193
540,461,461,0,444,0,588,478,479,344,0,0,328,0,812,4883,1019,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,383,0,378,266,308,308,0,0,0,257,305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
24984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,2,0,0,8,8,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1708,2831,2831,970,2379,849,2152,2888,1650,1989,4003,4003,1035,2206,2218,1224,1342,767
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2358,0,0,3015,0,0,2141,0,0,0,0,0,603,0,2600,0,0,1864
30,36,36,39,31,40,410,18,0,0,0,0,0,0,0,166,0,0
0,0,0,54,478,0,296,332,161,0,0,0,0,513,0,420,6,0
441,754,754,58,161,0,820,563,238,512,437,437,133,5,65,276,250,163
949,940,940,1383,1064,938,2332,1361,1407,886,854,854,1126,1122,1143,897,1110,1099
0,0,0,20,0,6,0,0,0,3,0,0,6,5,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0
254,288,288,10,261,0,144,0,127,0,197,197,283,0,118,212,0,113
0,0,0,0,0,0,0,0,0,0,0,0,0,41,62,0,0,0
359,379,379,298,0,0,163,0,0,0,0,0,336,0,4,0,0,798
398,390,390,416,410,383,517,417,468,386,366,366,386,342,372,287,225,323
0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0
0,1948,1948,0,0,0,0,416,0,94,0,0,0,0,0,0,0,0
68,76,76,0,110,106,86,0,0,0,0,0,76,0,94,0,0,682
0,0,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0
260,415,415,138,270,356,162,338,226,401,313,313,213,299,368,325,103,279
0,0,0,147,283,69,289,0,352,177,225,225,367,0,0,235,335,310
4762,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
55,0,0,24,0,0,48,0,0,59,70,70,49,0,0,51,51,61
0,0,0,8,0,0,0,0,0,10,78,78,0,0,10,0,0,0
206,0,0,156,0,191,151,3,138,175,142,142,168,157,0,249,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,4,0,0,0,0,0,0,0,0,318,0,229,0,0,0
0,0,0,0,341,0,0,0,0,0,0,0,0,4,0,0,0,92
0,327,327,0,0,0,35,249,158,26,0,0,70,0,0,0,311,0
0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,331,282,0,0,0
0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
297,3,3,0,262,339,0,0,0,0,0,0,0,0,306,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,90,65,0,143,135,0,113,113,0,0,79,0,0,0
0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,71,66,0,0,22,0,0,0,0,0,0,0,0,43,0
286,383,383,299,207,0,0,933,372,846,1297,1297,665,409,363,560,1049,592
0,112,112,576,0,122,0,192,0,0,0,0,0,0,0,20,158,0
0,0,0,409,117,0,0,0,143,0,0,0,122,0,88,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,170,15,96,40,0,0,41,35,35,59,63,0,98,0,158
0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0
52,205,205,230,89,267,53,0,0,0,0,0,0,0,0,145,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
185,87,87,0,98,44,59,42,108,82,43,43,19,0,81,71,0,77
0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,3375
362,180,180,819,951,0,762,368,421,788,842,842,669,771,978,320,450,668
0,0,0,543,61,0,169,256,196,0,0,0,0,64,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,240,0,0,0,0,0,0,41,41,0,0,300,0,0,0
0,0,0,144,0,0,0,0,0,0,0,0,0,0,68,0,0,0
217,122,122,235,0,195,136,2630,110,0,0,0,234,46,0,197,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
1750,2357,2357,921,1753,1756,2576,2131,1457,1261,1433,1433,1325,871,1446,850,2136,807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
54,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,62,0
0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0
0,97,97,140,71,0,0,0,0,168,0,0,0,0,119,0,0,0
0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,184,0,110,0,65,78,0,0,89,73,92,0,0,108
666,451,451,529,468,0,434,602,653,553,597,597,471,456,487,425,147,298
0,0,0,24,0,12,15,82,91,0,71,71,0,71,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
769,966,966,0,0,1148,780,1551,760,480,245,245,1281,182,1010,607,1052,209
17,0,0,49,29,25,14,0,0,16,0,0,0,48,0,47,44,0
832,703,703,159,615,0,0,283,615,814,0,0,107,750,725,832,723,750
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
99,252,252,163,227,62,119,5,118,0,309,309,168,75,5503,89,230,5320
144,101,101,3,0,144,138,0,162,135,309,309,161,154,156,157,161,156
0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
0,0,0,105,0,97,113,0,0,0,0,0,0,0,0,143,129,0
0,0,0,265,0,0,166,0,181,0,0,0,0,16,0,0,64,211
308,293,293,379,341,390,320,295,232,278,350,350,343,399,368,429,489,461
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,288,0,0,0,0,0,0,0,294,0,155,0,0,184
0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
137,89,89,0,390,0,375,480,552,48,213,213,290,141,460,390,372,306
0,0,0,0,0,0,0,0,0,56,65,65,0,3,0,57,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
0,0,0,40,0,0,0,0,0,0,19,19,0,45,0,0,0,53
65,247,247,61,112,0,156,188,293,156,0,0,988,0,109,281,62,94
0,213,213,216,250,0,248,0,0,0,0,0,210,250,227,0,239,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,148,0,0,0,0,0,0,12,12,0,0,239,0,0,0
0,1074,1074,898,446,480,0,1341,880,894,822,822,862,672,507,0,1554,613
2237,2196,2196,2304,1194,1563,1673,1582,2630,2137,2067,2067,1628,1027,244,605,1230,717
0,568,568,0,0,0,0,630,0,609,554,554,904,0,0,606,0,842
0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,1495,1495,1627,1158,898,1353,1475,1768,1488,1605,1605,833,1077,1288,908,1315,755
0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,36,0,0
0,307,307,69,169,126,0,212,0,0,0,0,0,199,674,0,0,0
305,401,401,425,318,391,360,187,331,250,394,394,416,304,493,275,343,248
0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
131,226,226,72,201,210,0,152,108,0,220,220,224,228,0,152,0,0
0,0,0,0,207,0,0,0,0,6,214,214,0,194,279,0,151,0
0,0,0,0,0,79,73,0,0,0,0,0,0,80,95,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20
260,302,302,381,208,360,1430,1236,108,829,869,869,579,1532,75,1190,1743,1837
364,186,186,0,0,400,0,157,123,142,271,271,211,0,85,102,2,0
299,352,352,676,1035,736,998,1021,1072,509,670,670,474,1146,1018,672,896,473
0,174,174,0,172,0,0,0,0,157,0,0,0,0,194,0,0,0
0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
0,0,0,220,0,0,0,0,0,0,0,0,0,221,0,240,398,0
0,0,0,150,0,0,0,241,0,0,0,0,0,140,0,217,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
0,82,82,0,0,0,61,0,0,81,0,0,0,0,68,0,0,0
0,0,0,468,0,1033,0,621,0,0,0,0,0,5,0,0,0,718
0,0,0,0,0,0,0,0,0,0,0,0,417,396,1115,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
134,0,0,0,0,0,0,0,19912,0,322,322,0,0,0,0,0,0
13,147,147,0,0,0,0,124,0,0,0,0,0,199,132,0,0,0
0,142,142,0,0,116,0,0,149,0,150,150,0,0,111,129,0,125
0,0,0,169,0,0,216,201,0,0,0,0,0,0,224,0,0,0
0,0,0,0,0,0,12,0,0,119,0,0,124,0,125,0,0,0
0,0,0,0,0,164,0,0,0,0,0,0,0,164,0,0,0,0
0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
127,0,0,130,85,0,46,0,112,198,0,0,70,0,128,174,0,126
33,210,210,76,0,39,0,0,0,0,0,0,0,89,81,146,0,145
0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,476,0,0,456,130,124,124,183,115,130,91,61,0
41,0,0,86,0,115,119,54,0,112,58,58,0,70,108,49,14,170
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
243,600,600,305,21,0,0,315,0,325,289,289,526,121,0,0,0,0
0,0,0,79,0,20410,110,0,0,0,115,115,0,0,0,0,0,0
0,0,0,0,0,0,286,0,0,0,0,0,301,312,292,0,0,0
0,0,0,0,0,0,0,21,0,0,0,0,0,0,107,0,0,0
3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,153,1371,167,0,292,0,0,63,63,15609,0,75,153,147,0
113,160,160,257,110,114,123,87,90,7,0,0,331,112,283,189,130,117
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,3405,3405,2931,2287,2675,2794,3226,3477,2441,2963,2963,2442,2885,2842,1394,2348,21726
1560,1608,1608,1533,2233,1076,1537,1230,1504,1263,1051,1051,2064,2157,1449,661,1186,3512
0,0,0,0,0,0,0,0,439,0,0,0,0,113,0,0,19,0
1770,0,0,1539,64,194,1655,206,2248,255,0,0,613,0,587,1187,80,1211
61,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
198,940,940,1151,549,544,1154,1111,1263,548,999,999,588,438,710,495,237,242
0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1747,1747,729,988,946,1471,1638,1822,1952,775,775,1281,1129,832,1562,869,1413
0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1542,1542,142,461,0,772,420,339,222,1499,1499,258,0,1145,342,8,1596
200,0,0,162,196,76,0,117,34,67,0,0,171,115,0,0,206,0
57,135,135,156,0,0,0,0,140,0,173,173,158,0,106,132,0,183
0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,283,0,39,340,0,0,57,136,136,0,0,0,0,55,0
155,156,156,74,0,0,125,0,0,140,134,134,0,0,0,128,156,155
0,231,231,0,230,192,38,0,0,161,168,168,147,216,178,0,0,170
5992,5895,5895,5695,3661,5339,2460,4477,2855,5920,5022,5022,3039,5664,6085,5648,3717,5448
0,126,126,145,103,0,0,0,111,123,122,122,142,167,126,153,174,110
128,0,0,52,0,0,103,113,0,109,104,104,0,84,0,0,0,130
0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,101,99
0,0,0,0,0,0,0,135,0,157,0,0,149,147,0,189,92,0
136,152,152,190,0,0,147,171,0,0,204,204,0,0,0,0,0,0
62,62,62,0,0,69,31,63,43,70,0,0,0,0,0,0,73,57
105,426,426,225,181,210,124,196,269,481,187,187,210,41,176,293,69,144
68,74,74,125,0,41,48,43,0,0,88,88,0,0,0,0,0,12610
0,0,0,0,12,52,0,0,0,0,49,49,66,71,59,0,65,79
325,0,0,0,364,351,0,0,0,0,0,0,321,0,315,511,0,307
0,0,0,0,302,0,0,78,0,74,3,3,0,144,0,0,0,35
9,0,0,8,8,0,5,2,0,0,0,0,0,2,0,0,0,0
575,1193,1193,1659,427,2605,945,557,768,1715,1226,1226,445,420,2870,311,397,820
174,267,267,203,183,159,206,80,176,145,0,0,165,152,164,164,0,0
0,588,588,111,133,138,0,153,167,543,194,194,131,493,294,126,93,111
221,0,0,96,0,0,0,0,99,124,0,0,0,114,95,12,122,134
357,398,398,172,274,1618,548,425,438,312,950,950,269,0,468,152,222,223
163,116,116,198,74,603,150,80,127,104,289,289,243,0,62,332,127,212
0,0,0,295,124,118,212,105,0,103,177,177,117,0,112,57,105,0
0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
574,528,528,485,0,0,0,143,0,0,0,0,571,0,652,1047,450,690
412,412,412,762,478,126,412,418,420,465,421,421,775,600,0,799,779,0
411,0,0,0,275,0,0,25,0,99,0,0,115,0,0,0,0,0
0,0,0,0,73,70,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,818,0,269,0,744,324,282,0,0,221,474,595,786,502,0
588,538,538,892,0,919,881,567,1984,636,0,0,1248,948,1038,0,541,784
0,0,0,221,346,0,0,1137,0,3666,125,125,0,0,0,235,0,301
0,56,56,0,0,0,55,0,0,0,0,0,0,0,0,12192,0,0
0,239,239,274,219,241,0,0,0,560,238,238,0,256,0,717,248,0
